       0          72.64160016          23.16879686        -160.48438434        -137.31558748
     100          72.64160016          23.16879686       58869.72709875       58892.89589561
     200          72.64160016          23.16879686    12140258.80412213    12140281.97291900
     300          72.64160016          23.16879686    21038560.07309157    21038583.24188844
     400          72.64160016          23.16879686    89237577.67351981    89237600.84231667
     500          72.64160016          23.16879686   667612448.34305882   667612471.51185572
     600          72.64160016          23.16879686  172272456572.34048462  172272456595.50927734
     700          72.64160016          23.16879686   555608648.37100124   555608671.53979814
     800          72.64160016          23.16879686  614248371888.42797852  614248371911.59680176
     900          72.64160016          23.16879686  117647045224.05043030  117647045247.21922302
    1000          72.64160016          23.16879686  1799204136.30730700  1799204159.47610378
    1100          72.64160016          23.16879686  3736446585.98220730  3736446609.15100431
    1200          72.64160016          23.16879686   335669255.79387075   335669278.96266758
    1300          72.64160016          23.16879686   184159271.36661977   184159294.53541663
    1400          72.64160016          23.16879686  1245795703.44681263  1245795726.61560941
    1500          72.64160016          23.16879686  5191284110.52503204  5191284133.69382858
    1600          72.64160016          23.16879686  3179340781997.08642578  3179340782020.25537109
    1700          72.64160016          23.16879686  30234708771.97948837  30234708795.14828491
    1800          72.64160016          23.16879686  24108588537.09778595  24108588560.26658249
    1900          72.64160016          23.16879686  7187500638.66316223  7187500661.83195877
    2000          72.64160016          23.16879686  2357509839.29836702  2357509862.46716404
    2100          72.64160016          23.16879686  32687294953592.89453125  32687294953616.06250000
    2200          72.64160016          23.16879686  3872470328.53693819  3872470351.70573521
    2300          72.64160016          23.16879686    77881426.65466124    77881449.82345811
    2400          72.64160016          23.16879686  8109649407.44452000  8109649430.61331654
    2500          72.64160016          23.16879686   140863119.28438258   140863142.45317945
    2600          72.64160016          23.16879686    52327990.78055724    52328013.94935410
    2700          72.64160016          23.16879686  1031086686513.02600098  1031086686536.19482422
    2800          72.64160016          23.16879686  4433814173.66755772  4433814196.83635426
    2900          72.64160016          23.16879686   246214537.45599055   246214560.62478742
    3000          72.64160016          23.16879686  1912055055.43960929  1912055078.60840607
    3100          72.64160016          23.16879686  53371578742.35685730  53371578765.52565765
    3200          72.64160016          23.16879686  2919961709.33295965  2919961732.50175667
    3300          72.64160016          23.16879686  4311880024.48154068  4311880047.65033722
    3400          72.64160016          23.16879686  3490823062.54705477  3490823085.71585178
    3500          72.64160016          23.16879686  4506712336.94471359  4506712360.11351013
    3600          72.64160016          23.16879686   878259707.08072519   878259730.24952209
    3700          72.64160016          23.16879686   799252548.43953109   799252571.60832798
    3800          72.64160016          23.16879686  2867097256.43026352  2867097279.59906054
    3900          72.64160016          23.16879686  5834975042978.04003906  5834975043001.20898438
    4000          72.64160016          23.16879686    35989742.66084815    35989765.82964501
    4100          72.64160016          23.16879686  8258310588201953.00000000  8258310588201976.00000000
    4200          72.64160016          23.16879686  34278247778.47834015  34278247801.64713669
    4300          72.64160016          23.16879686  24017420106.16428375  24017420129.33308029
    4400          72.64160016          23.16879686  6935348158.26672173  6935348181.43551826
    4500          72.64160016          23.16879686  1796443384861160704.00000000  1796443384861160704.00000000
    4600          72.64160016          23.16879686  26845803062.42230225  26845803085.59109879
    4700          72.64160016          23.16879686    94878838.71265084    94878861.88144770
    4800          72.64160016          23.16879686   165335070.84808609   165335094.01688296
    4900          72.64160016          23.16879686  668738838631.06823730  668738838654.23706055
    5000          72.64160016          23.16879686  42162219762.31958771  42162219785.48838806
    5100          72.64160016          23.16879686  980850659663303.50000000  980850659663326.62500000
    5200          72.64160016          23.16879686  1973095431116.97436523  1973095431140.14306641
    5300          72.64160016          23.16879686  1150342282649.17456055  1150342282672.34326172
    5400          72.64160016          23.16879686  5189947481.58271217  5189947504.75150871
    5500          72.64160016          23.16879686  6184881588864.20605469  6184881588887.37500000
    5600          72.64160016          23.16879686  9345839819.65199661  9345839842.82079315
    5700          72.64160016          23.16879686  16834234430.40527534  16834234453.57407188
    5800          72.64160016          23.16879686  325012479629989504.00000000  325012479629989504.00000000
    5900          72.64160016          23.16879686   593378490.34241164   593378513.51120853
    6000          72.64160016          23.16879686    88295481.27579862    88295504.44459549
    6100          72.64160016          23.16879686  1576350715.21782660  1576350738.38662338
    6200          72.64160016          23.16879686  19412534538.38021851  19412534561.54901505
    6300          72.64160016          23.16879686   263302619.71612793   263302642.88492480
    6400          72.64160016          23.16879686  1493687117689.83105469  1493687117712.99975586
    6500          72.64160016          23.16879686  11995881453627.50781250  11995881453650.67578125
    6600          72.64160016          23.16879686  161210267388.21304321  161210267411.38183594
    6700          72.64160016          23.16879686  14362139151.14439774  14362139174.31319427
    6800          72.64160016          23.16879686  4451676591.54232597  4451676614.71112251
    6900          72.64160016          23.16879686   304815089.87854093   304815113.04733777
    7000          72.64160016          23.16879686  11092628613.33126068  11092628636.50005722
    7100          72.64160016          23.16879686  12709883424.49085426  12709883447.65965080
    7200          72.64160016          23.16879686   886695449.25308490   886695472.42188179
    7300          72.64160016          23.16879686   677225192.22353303   677225215.39232993
    7400          72.64160016          23.16879686    11480244.17681518    11480267.34561205
    7500          72.64160016          23.16879686  1238566656930.64086914  1238566656953.80957031
    7600          72.64160016          23.16879686  104404387020249.46875000  104404387020272.64062500
    7700          72.64160016          23.16879686  17616591896.52020645  17616591919.68900299
    7800          72.64160016          23.16879686    36938769.84601618    36938793.01481304
    7900          72.64160016          23.16879686  1769521583.10897255  1769521606.27776933
    8000          72.64160016          23.16879686  1955483029.85022616  1955483053.01902294
    8100          72.64160016          23.16879686  12622110137.82050323  12622110160.98929977
    8200          72.64160016          23.16879686  37267617367.79578400  37267617390.96458435
    8300          72.64160016          23.16879686  198207873188.46533203  198207873211.63412476
    8400          72.64160016          23.16879686  4305925399.66139221  4305925422.83018875
    8500          72.64160016          23.16879686   915868027.03554249   915868050.20433939
    8600          72.64160016          23.16879686    26890785.33635989    26890808.50515675
    8700          72.64160016          23.16879686  6417657454.40422058  6417657477.57301712
    8800          72.64160016          23.16879686  2967045447.40392923  2967045470.57272625
    8900          72.64160016          23.16879686    47800598.68595713    47800621.85475399
    9000          72.64160016          23.16879686  1428356156.03473449  1428356179.20353127
    9100          72.64160016          23.16879686  889218759062.35766602  889218759085.52648926
