       0          72.64160016          23.16879686        -160.48438434        -137.31558748
     100          72.64160016          23.16879686        -160.48438434        -137.31558748
     200          72.64160016          23.16879686        -160.48438434        -137.31558748
     300          72.64160016          23.16879686        -160.48438434        -137.31558748
     400          72.64160016          23.16879686        -160.48438434        -137.31558748
     500          72.64160016          23.16879686        -160.48438434        -137.31558748
     600          72.64160016          23.16879686        -160.48438434        -137.31558748
     700          72.64160016          23.16879686        -160.48438434        -137.31558748
     800          72.64160016          23.16879686        -160.48438434        -137.31558748
     900          72.64160016          23.16879686        -160.48438434        -137.31558748
    1000          72.64160016          23.16879686        -160.48438434        -137.31558748
    1100          72.64160016          23.16879686        -160.48438434        -137.31558748
    1200          72.64160016          23.16879686        -160.48438434        -137.31558748
    1300          72.64160016          23.16879686        -160.48438434        -137.31558748
    1400          72.64160016          23.16879686        -160.48438434        -137.31558748
    1500          72.64160016          23.16879686        -160.48438434        -137.31558748
    1600          72.64160016          23.16879686        -160.48438434        -137.31558748
    1700          72.64160016          23.16879686        -160.48438434        -137.31558748
    1800          72.64160016          23.16879686        -160.48438434        -137.31558748
    1900          72.64160016          23.16879686        -160.48438434        -137.31558748
    2000          72.64160016          23.16879686        -160.48438434        -137.31558748
    2100          72.64160016          23.16879686        -160.48438434        -137.31558748
    2200          72.64160016          23.16879686        -160.48438434        -137.31558748
    2300          72.64160016          23.16879686        -160.48438434        -137.31558748
    2400          72.64160016          23.16879686        -160.48438434        -137.31558748
    2500          72.64160016          23.16879686        -160.48438434        -137.31558748
    2600          72.64160016          23.16879686        -160.48438434        -137.31558748
    2700          72.64160016          23.16879686        -160.48438434        -137.31558748
    2800          72.64160016          23.16879686        -160.48438434        -137.31558748
    2900          72.64160016          23.16879686        -160.48438434        -137.31558748
    3000          72.64160016          23.16879686        -160.48438434        -137.31558748
    3100          72.64160016          23.16879686        -160.48438434        -137.31558748
    3200          72.64160016          23.16879686        -160.48438434        -137.31558748
    3300          72.64160016          23.16879686        -160.48438434        -137.31558748
    3400          72.64160016          23.16879686        -160.48438434        -137.31558748
    3500          72.64160016          23.16879686        -160.48438434        -137.31558748
    3600          72.64160016          23.16879686        -160.48438434        -137.31558748
    3700          72.64160016          23.16879686        -160.48438434        -137.31558748
    3800          72.64160016          23.16879686        -160.48438434        -137.31558748
    3900          72.64160016          23.16879686        -160.48438434        -137.31558748
    4000          72.64160016          23.16879686        -160.48438434        -137.31558748
    4100          72.64160016          23.16879686        -160.48438434        -137.31558748
    4200          72.64160016          23.16879686        -160.48438434        -137.31558748
    4300          72.64160016          23.16879686        -160.48438434        -137.31558748
    4400          72.64160016          23.16879686        -160.48438434        -137.31558748
    4500          72.64160016          23.16879686        -160.48438434        -137.31558748
    4600          72.64160016          23.16879686        -160.48438434        -137.31558748
    4700          72.64160016          23.16879686        -160.48438434        -137.31558748
    4800          72.64160016          23.16879686        -160.48438434        -137.31558748
    4900          72.64160016          23.16879686        -160.48438434        -137.31558748
    5000          72.64160016          23.16879686        -160.48438434        -137.31558748
