    4300          51.52586873          16.43400453        -153.89653013        -137.46252560
    4400          53.08760807          16.93211610        -154.37556270        -137.44344660
    4500          55.28481895          17.63290920        -154.99805116        -137.36514196
    4600          50.52232395          16.11392725        -153.47841001        -137.36448276
    4700          54.85467343          17.49571572        -154.84034463        -137.34462892
    4800          51.56688667          16.44708706        -153.90151839        -137.45443133
    4900          44.24182957          14.11078445        -151.45845377        -137.34766931
    5000          51.55565783          16.44350566        -153.87932335        -137.43581769
    5100          52.19196330          16.64645318        -154.07407972        -137.42762655
    5200          51.96998584          16.57565420        -153.90174368        -137.32608948
    5300          55.18112841          17.59983745        -154.97714091        -137.37730346
    5400          50.54114483          16.11993011        -153.51650454        -137.39657443
    5500          47.87959344          15.27103715        -152.61697659        -137.34593944
    5600          52.71883908          16.81449845        -154.20708948        -137.39259103
    5700          51.95496064          16.57086196        -153.95908521        -137.38822325
    5800          55.35849089          17.65640662        -155.05320987        -137.39680325
    5900          54.10432158          17.25639349        -154.61827787        -137.36188438
    6000          47.55066902          15.16612779        -152.55849280        -137.39236501
    6100          54.36729835          17.34026906        -154.74515862        -137.40488957
    6200          49.81676769          15.88889243        -153.22331911        -137.33442668
    6300          47.77810037          15.23866627        -152.52128804        -137.28262177
    6400          49.95006084          15.93140584        -153.23820272        -137.30679688
    6500          52.21802838          16.65476655        -154.01309757        -137.35833102
    6600          48.78016359          15.55827100        -152.95862474        -137.40035374
    6700          53.80008805          17.15935922        -154.67056029        -137.51120107
    6800          54.34772961          17.33402767        -154.68383502        -137.34980735
    6900          48.08998625          15.33814123        -152.76578472        -137.42764349
    7000          48.65241601          15.51752634        -152.78074781        -137.26322147
    7100          53.24542105          16.98245002        -154.35553335        -137.37308333
    7200          47.32836776          15.09522555        -152.47565998        -137.38043443
    7300          54.24840366          17.30234799        -154.71901326        -137.41666527
    7400          50.72644800          16.17903194        -153.50922850        -137.33019656
    7500          54.80306897          17.47925665        -154.87953376        -137.40027711
    7600          53.14635652          16.95085372        -154.32047668        -137.36962296
    7700          47.95395595          15.29475482        -152.71418161        -137.41942679
    7800          52.74287673          16.82216518        -154.15640876        -137.33424358
    7900          52.48779533          16.74080782        -154.11793345        -137.37712563
    8000          52.64599027          16.79126357        -154.10999962        -137.31873605
    8100          56.14262487          17.90650355        -155.34254160        -137.43603806
    8200          52.76809766          16.83020931        -154.23942803        -137.40921871
    8300          49.68063753          15.84547417        -153.22334782        -137.37787365
    8400          53.52615211          17.07198826        -154.46574444        -137.39375618
    8500          48.58652430          15.49651039        -152.84707345        -137.35056306
    8600          52.04144358          16.59844541        -154.10548366        -137.50703825
    8700          50.00277978          15.94822037        -153.41617374        -137.46795337
    8800          47.13727552          15.03427731        -152.29062835        -137.25635104
    8900          53.54935808          17.07938973        -154.43778642        -137.35839669
    9000          49.58968258          15.81646439        -153.27162640        -137.45516201
    9100          49.12601167          15.66857809        -153.12074287        -137.45216478
    9200          48.26200142          15.39300490        -152.77048076        -137.37747587
    9300          47.85246263          15.26238386        -152.64346490        -137.38108103
    9400          52.64413928          16.79067320        -154.18789653        -137.39722333
    9500          51.17115950          16.32087119        -153.79650288        -137.47563169
    9600          53.79915171          17.15906057        -154.67401784        -137.51495727
    9700          52.70843906          16.81118140        -154.30647004        -137.49528864
    9800          51.32767987          16.37079285        -153.84499274        -137.47419989
    9900          52.86417722          16.86085357        -154.34364444        -137.48279087
   10000          50.95666752          16.25245969        -153.64860104        -137.39614135
